experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,qwen25_7b,15,math,truthfulqa_binary,math->truthfulqa_binary,0.15688669482755696,0.2623509095857318,0.04927438276174109,0.004,1000,0.4151695590954586,0.47605498015050035,0.3632412383818944,0.998,1000,0.5848304409045414,0.6415269159093406,0.5292304008514466,0.003,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.42794374607698443,0.4841287364463202,0.3727139011955764,0.992,1000,0.5720562539230156,0.6269357494088389,0.519430880308348,0.007,1000
OOD,qwen25_7b,15,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3550138259792695,0.43878748543417323,0.26060417693388827,0.0,1000,0.3202198585169729,0.3610577354936905,0.2714704561049962,1.0,1000,0.6797801414830271,0.7225723117583593,0.6347696969101648,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.3247663155037576,0.37073850623178684,0.2801898410023779,1.0,1000,0.6752336844962424,0.7171813671849312,0.6297635495671258,0.0,1000
OOD,qwen25_7b,16,math,truthfulqa_binary,math->truthfulqa_binary,-0.07494868271498129,0.028711348416314116,-0.18270558839162046,0.903,1000,0.5359051351213803,0.5931456835811321,0.4787450757932202,0.098,1000,0.4640948648786198,0.5152154511947219,0.410558377121854,0.908,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.5390435475936011,0.5910615238792418,0.4893651643268632,0.068,1000,0.460956452406399,0.5117657185498017,0.4067118994586886,0.923,1000
OOD,qwen25_7b,16,movies,truthfulqa_binary,movies->truthfulqa_binary,0.31928681697117745,0.4043630991443696,0.23025275541941664,0.0,1000,0.341645885286783,0.39045293194478,0.2955725904337385,1.0,1000,0.6583541147132169,0.7048976358964922,0.6111189135139639,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.3390672977420395,0.38617557787470147,0.2907184335064082,1.0,1000,0.6609327022579605,0.7048531891137116,0.612069354165643,0.0,1000
OOD,qwen25_7b,17,math,truthfulqa_binary,math->truthfulqa_binary,0.14389197075338866,0.24934155885023315,0.03750297188925358,0.004,1000,0.4623475325292212,0.5179234839488266,0.40625834291179624,0.915,1000,0.5376524674707789,0.5884132086044952,0.48559930469856943,0.072,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.3937604967173902,0.44802514674834865,0.34132955968361745,0.999,1000,0.6062395032826098,0.6612938034306197,0.549410489601783,0.0,1000
OOD,qwen25_7b,17,movies,truthfulqa_binary,movies->truthfulqa_binary,0.41584813476512794,0.5056863685133697,0.32294809608712055,0.0,1000,0.30887068044175275,0.36124589871554325,0.2625081369892553,1.0,1000,0.6911293195582472,0.7386174673794665,0.6369628368790224,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.27528118479311925,0.32389681024249795,0.23234437221099913,1.0,1000,0.7247188152068808,0.7674790616091774,0.679657393000413,0.0,1000
OOD,qwen25_7b,18,math,truthfulqa_binary,math->truthfulqa_binary,0.14046516362155836,0.2461347747723245,0.031891815385778816,0.011,1000,0.4378848796376406,0.49950635688568856,0.3833417348396335,0.976,1000,0.5621151203623594,0.6161640483001407,0.5060545635107212,0.017,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.4216499567408011,0.47936254080948526,0.37340125644132355,0.997,1000,0.5783500432591989,0.6320512204743831,0.5214618446018915,0.006,1000
OOD,qwen25_7b,18,movies,truthfulqa_binary,movies->truthfulqa_binary,0.2766892293076832,0.38377602861322374,0.17216857152537637,0.0,1000,0.36319066279878537,0.41590005123904933,0.30628537766279057,1.0,1000,0.6368093372012147,0.690344777390877,0.584035533640971,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.3601201078935315,0.4108589007432535,0.3138695115659801,1.0,1000,0.6398798921064686,0.6905263695938015,0.589400802571756,0.0,1000
OOD,qwen25_7b,19,math,truthfulqa_binary,math->truthfulqa_binary,0.20058696795426395,0.30640382404608746,0.08106793701736521,0.0,1000,0.39742480533360475,0.4549624127342236,0.34058866127329396,1.0,1000,0.6025751946663952,0.6534639449238194,0.5450787679618102,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.40198822671213125,0.46051026554532215,0.3461758395409947,0.999,1000,0.5980117732878688,0.6578312359926365,0.5396463861162838,0.0,1000
OOD,qwen25_7b,19,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3374726449183164,0.4401273088599578,0.22850670273340004,0.0,1000,0.3612736865319694,0.4182935225057569,0.3069007588555493,1.0,1000,0.6387263134680305,0.698589646465686,0.5793984353550878,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.30125366854971414,0.3553255331420456,0.24895706876974247,1.0,1000,0.6987463314502859,0.7458685242597473,0.6421367786850297,0.0,1000
OOD,qwen25_7b,20,math,truthfulqa_binary,math->truthfulqa_binary,0.30907425314265363,0.41466804781861,0.1853341324332206,0.0,1000,0.3526557755271685,0.4099820765975067,0.2975501161269046,1.0,1000,0.6473442244728316,0.7026105183650414,0.5896785474413709,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.33826997133017794,0.39751967163958346,0.2865416024196076,1.0,1000,0.661730028669822,0.7183555431116374,0.6078512465834707,0.0,1000
OOD,qwen25_7b,20,movies,truthfulqa_binary,movies->truthfulqa_binary,0.34386822060495026,0.44478362722386555,0.24571070636543194,0.0,1000,0.3492798615705634,0.40390319502386435,0.29860953153621755,1.0,1000,0.6507201384294367,0.7056621820688534,0.602426925716736,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.3068519178244864,0.35869296298711856,0.26006991880572894,1.0,1000,0.6931480821755136,0.7440360518248442,0.6357843399368819,0.0,1000
OOD,qwen25_7b,21,math,truthfulqa_binary,math->truthfulqa_binary,0.3580165233175564,0.46220408530791157,0.255633467033081,0.0,1000,0.3250207813798836,0.3812205530636039,0.2751287105978344,1.0,1000,0.6749792186201163,0.7306207570629724,0.618998707922197,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.31696269530255994,0.3683985511712741,0.26631706458385224,1.0,1000,0.6830373046974401,0.7313699486797747,0.63013241528773,0.0,1000
OOD,qwen25_7b,21,movies,truthfulqa_binary,movies->truthfulqa_binary,0.42689195378899686,0.5258584381998102,0.32009155296224473,0.0,1000,0.31177159142958927,0.36290418033632216,0.25879216746245176,1.0,1000,0.6882284085704107,0.739126878796737,0.6308288161243906,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.2613364547814138,0.31051811322560574,0.21301764987975422,1.0,1000,0.7386635452185862,0.7869512551511746,0.6837714473094296,0.0,1000
OOD,qwen25_7b,22,math,truthfulqa_binary,math->truthfulqa_binary,0.30649566559790997,0.41447312607972164,0.1934220799152819,0.0,1000,0.33877890308242997,0.3959452246312528,0.28459613917184995,1.0,1000,0.66122109691757,0.7154349886270096,0.603971849430962,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.35472543131966006,0.4091059929035509,0.3035546614677648,1.0,1000,0.6452745686803399,0.697872237175223,0.5914993516285275,0.0,1000
OOD,qwen25_7b,22,movies,truthfulqa_binary,movies->truthfulqa_binary,0.41552581132203503,0.5204644910857544,0.3066368289653916,0.0,1000,0.3091251463178788,0.3658655567490154,0.2575896333962175,1.0,1000,0.6908748536821212,0.7434815009359419,0.6325180263712659,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.27534904236008617,0.33088601530770956,0.2279987363802624,1.0,1000,0.7246509576399138,0.777435618388919,0.6696291191165291,0.0,1000
OOD,qwen25_7b,23,math,truthfulqa_binary,math->truthfulqa_binary,0.2796579978624867,0.38565946486741315,0.16729467626672448,0.0,1000,0.36205404855208917,0.41684031444351444,0.3125196911997812,1.0,1000,0.6379459514479109,0.6919288437809017,0.578430786313783,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.3582879535854242,0.4144626003657827,0.30578872164443777,1.0,1000,0.6417120464145758,0.6914235520149035,0.5866231432433613,0.0,1000
OOD,qwen25_7b,23,movies,truthfulqa_binary,movies->truthfulqa_binary,0.358237060410199,0.46116681281840205,0.26152642631738615,0.0,1000,0.3324342205710214,0.385720223565734,0.2827687010552263,1.0,1000,0.6675657794289785,0.7186913353304285,0.6153684219960992,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.30932871901877956,0.3648157671585094,0.2575515904148446,1.0,1000,0.6906712809812204,0.7427066628234207,0.6334367351346123,0.0,1000
OOD,qwen25_7b,24,math,truthfulqa_binary,math->truthfulqa_binary,0.28111693555227585,0.38911604705342184,0.16905515358286768,0.0,1000,0.35548882894803807,0.40823062714861336,0.302096820359696,1.0,1000,0.644511171051962,0.6988907966938125,0.5891044380892442,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.36339423549968614,0.4161060122598386,0.3111872952483584,1.0,1000,0.6366057645003138,0.6906515448259797,0.5826549362889712,0.0,1000
OOD,qwen25_7b,24,movies,truthfulqa_binary,movies->truthfulqa_binary,0.35704955298827756,0.45598559977618464,0.24213178311217223,0.0,1000,0.32917705735660846,0.38052785795512,0.27819241822650786,1.0,1000,0.6708229426433915,0.724404820590565,0.6144831623744487,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.3137733896551139,0.37182773274619246,0.26172436050010334,1.0,1000,0.6862266103448861,0.7406982159219611,0.6280032492257362,0.0,1000
OOD,qwen25_7b,25,math,truthfulqa_binary,math->truthfulqa_binary,0.3007786655809456,0.40792530077865125,0.19976838139400083,0.0,1000,0.33528423838363275,0.3920905412770968,0.2859957368584927,1.0,1000,0.6647157616163673,0.7170156871318926,0.6094113761787021,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.3639370960354216,0.41975447338476024,0.3107958581588028,1.0,1000,0.6360629039645783,0.6871993088489239,0.5792369639456346,0.0,1000
OOD,qwen25_7b,25,movies,truthfulqa_binary,movies->truthfulqa_binary,0.43106519415746347,0.5273470981576859,0.3254773678359696,0.0,1000,0.2883437664342545,0.34629484963445095,0.2384376762030454,1.0,1000,0.7116562335657455,0.7616388999551142,0.6593952720282878,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.280591039408282,0.332759902474976,0.22861264979555762,1.0,1000,0.719408960591718,0.771542852874321,0.665286433396368,0.0,1000
OOD,qwen25_7b,26,math,truthfulqa_binary,math->truthfulqa_binary,0.3013554549001645,0.4072808873588264,0.19143812968972967,0.0,1000,0.3339440514360358,0.39012268603746575,0.2816442148605307,1.0,1000,0.6660559485639642,0.7205550546567021,0.611212631931955,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.3647004936637997,0.418609282101,0.3126615611313294,1.0,1000,0.6352995063362004,0.6862867609011509,0.5789193674299283,0.0,1000
OOD,qwen25_7b,26,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3044429741971602,0.4118436308365903,0.2047055289889953,0.0,1000,0.3432575025022478,0.39857273934495163,0.2908012568105572,1.0,1000,0.6567424974977523,0.7109526927888263,0.5986188963305655,0.0,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.35229952330059205,0.4099041620898974,0.295356533006137,1.0,1000,0.6477004766994079,0.7049759539427268,0.5926314223297032,0.0,1000
OOD,qwen25_7b,27,math,truthfulqa_binary,math->truthfulqa_binary,0.15892242183656502,0.263006921132623,0.05214998273888404,0.0,1000,0.4059918231631805,0.4624907220988124,0.35176624932455847,1.0,1000,0.5940081768368195,0.6485862025866849,0.5427370966263293,0.0,1000,Qwen2.5-7B,401,147,483,548,,Math source,TruthfulQA MC0,0.4350857550002545,0.4918451914089163,0.38356885503547383,0.987,1000,0.5649142449997455,0.6217406302241327,0.5071033482800528,0.013,1000
OOD,qwen25_7b,27,movies,truthfulqa_binary,movies->truthfulqa_binary,0.18935654062123608,0.3074342939381898,0.07718687004199737,0.0,1000,0.41252311398374814,0.4639148222781044,0.35799641607231786,1.0,1000,0.5874768860162519,0.6399164155731654,0.5309450473625348,0.001,1000,Qwen2.5-7B,401,147,483,548,,Movies source,TruthfulQA MC0,0.39812034539501584,0.45313333286528107,0.34696727328200433,1.0,1000,0.6018796546049842,0.6557552286733198,0.547103047789478,0.0,1000
OOD,llama31_8b,0,math,truthfulqa_binary,math->truthfulqa_binary,-0.006950280112044849,0.09729016568389115,-0.1091761535258271,0.541,1000,0.51468837535014,0.5669956209008166,0.45536802057091375,0.315,1000,0.48531162464985994,0.5407807578812561,0.43048370601446584,0.709,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.4922619047619048,0.5517297214406831,0.4362345185857166,0.608,1000,0.5077380952380952,0.566862004859002,0.4525938111241033,0.397,1000
OOD,llama31_8b,0,movies,truthfulqa_binary,movies->truthfulqa_binary,0.0031162464985994287,0.03162725236442306,-0.023414635131493482,0.425,1000,0.5200980392156863,0.5811242801961635,0.461539794444699,0.237,1000,0.47990196078431374,0.5360511011347406,0.4213086170002224,0.758,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.4767857142857143,0.5365283714075165,0.4156215143228268,0.777,1000,0.5232142857142857,0.580049595800587,0.463974906220072,0.218,1000
OOD,llama31_8b,1,math,truthfulqa_binary,math->truthfulqa_binary,0.015458683473389356,0.11894456875404502,-0.08866843503224744,0.37,1000,0.49865196078431373,0.5547284472265624,0.4427512396313807,0.539,1000,0.5013480392156863,0.5570003748913286,0.4452604553723649,0.482,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.4858893557422969,0.5452218010114769,0.429134805069022,0.68,1000,0.514110644257703,0.5736697958206436,0.4551297765931906,0.313,1000
OOD,llama31_8b,1,movies,truthfulqa_binary,movies->truthfulqa_binary,0.02899159663865547,0.05776730712237057,-0.0023942182468500175,0.034,1000,0.506827731092437,0.5653578684522126,0.45173785379964965,0.415,1000,0.49317226890756305,0.5519827391742729,0.43316388845538606,0.603,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.4641806722689076,0.517603104432249,0.4050684779287163,0.891,1000,0.5358193277310924,0.592875440606445,0.47626363543330336,0.105,1000
OOD,llama31_8b,2,math,truthfulqa_binary,math->truthfulqa_binary,0.07875525210084033,0.17244965932438222,-0.016725428366846793,0.053,1000,0.4277048319327731,0.4811937535124199,0.37804075549745025,0.994,1000,0.5722951680672269,0.6212946801542912,0.5253014049763131,0.004,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.4935399159663866,0.5524027802291536,0.43444900423615385,0.6,1000,0.5064600840336134,0.5707975773968601,0.4478970879291121,0.407,1000
OOD,llama31_8b,2,movies,truthfulqa_binary,movies->truthfulqa_binary,0.05469187675070031,0.09874251545360109,0.011410731188539852,0.008,1000,0.5018207282913165,0.556929048720362,0.4431388548439213,0.471,1000,0.4981792717086835,0.5539697162444198,0.4420688559396724,0.488,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.44348739495798317,0.49915322326891237,0.38856782094123143,0.976,1000,0.5565126050420168,0.6096661343976449,0.5029243290548696,0.018,1000
OOD,llama31_8b,3,math,truthfulqa_binary,math->truthfulqa_binary,0.04903711484593842,0.08927587860927773,0.010499374401113102,0.005,1000,0.4517156862745098,0.5063315636662005,0.3975129964772067,0.953,1000,0.5482843137254902,0.6046960074982793,0.492478698159527,0.047,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.4992471988795518,0.550979043686999,0.445069815636038,0.518,1000,0.5007528011204482,0.558809769626196,0.4435716989327377,0.48,1000
OOD,llama31_8b,3,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.02333683473389353,0.017294960335235292,-0.06519790688865833,0.878,1000,0.5313200280112045,0.5849547715143143,0.47275517278005313,0.13,1000,0.4686799719887955,0.5267057242459436,0.41320270556555844,0.855,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.49201680672268905,0.548075016360222,0.4329008851054154,0.612,1000,0.5079831932773109,0.5669467524134545,0.443385486712742,0.4,1000
OOD,llama31_8b,4,math,truthfulqa_binary,math->truthfulqa_binary,0.030899859943977592,0.12778582869920038,-0.07088370758229905,0.296,1000,0.4529936974789916,0.5086976357680557,0.3984044175096116,0.945,1000,0.5470063025210085,0.6009284179692423,0.4878872434592352,0.057,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.5161064425770309,0.5714699219584346,0.4571442668971345,0.316,1000,0.4838935574229692,0.5383163218712921,0.43124882749315857,0.698,1000
OOD,llama31_8b,4,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.05332633053221286,0.020735514886913126,-0.12422324498361022,0.923,1000,0.5399859943977591,0.5974849422662385,0.4851631621020612,0.088,1000,0.46001400560224087,0.5177256760317277,0.403989123762539,0.929,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.5133403361344537,0.570417187602597,0.46132425709575214,0.308,1000,0.4866596638655462,0.5403532011028942,0.42925117291864084,0.665,1000
OOD,llama31_8b,5,math,truthfulqa_binary,math->truthfulqa_binary,-0.005497198879551801,0.10205066005321754,-0.1198880493874701,0.528,1000,0.505234593837535,0.5637731650203572,0.44864706383118813,0.436,1000,0.494765406162465,0.5528590821617905,0.4413088042418006,0.554,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.5002626050420168,0.560554982474749,0.4455356971208093,0.485,1000,0.4997373949579832,0.5543228854736987,0.4425359736011925,0.524,1000
OOD,llama31_8b,5,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.15420168067226891,-0.03962675109029756,-0.2653825485557868,0.998,1000,0.5873074229691877,0.637616986502662,0.5298988005046698,0.002,1000,0.4126925770308123,0.47307181391213016,0.3558815736556673,0.997,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.5668942577030812,0.6256110357267262,0.5140439683312754,0.005,1000,0.4331057422969188,0.4892362588368277,0.3799253404560254,0.993,1000
OOD,llama31_8b,6,math,truthfulqa_binary,math->truthfulqa_binary,-0.013410364145658216,0.10598756710343242,-0.12902839085209766,0.606,1000,0.5224264705882353,0.5741563036362551,0.46411892053412357,0.211,1000,0.47757352941176473,0.5342408409247883,0.42449468077135677,0.794,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.49098389355742295,0.5458924709643097,0.43471534452232985,0.616,1000,0.509016106442577,0.5673749089246082,0.452471225377457,0.377,1000
OOD,llama31_8b,6,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.14690126050420166,-0.03315263263356165,-0.25206441167193605,0.996,1000,0.5752450980392156,0.6269344971063053,0.5187666825997955,0.004,1000,0.4247549019607843,0.47784983129524083,0.3687805852241516,0.995,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.571656162464986,0.6251763113883116,0.517388638624655,0.006,1000,0.428343837535014,0.4873302820549027,0.3721905326816041,0.996,1000
OOD,llama31_8b,7,math,truthfulqa_binary,math->truthfulqa_binary,-0.04012605042016809,0.06508629192877186,-0.14186105506029797,0.756,1000,0.5564250700280112,0.6126839828379083,0.4971281975896892,0.029,1000,0.4435749299719888,0.49829809467130365,0.38636934583750415,0.976,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.48370098039215687,0.5419949284442991,0.42468613081049783,0.702,1000,0.5162990196078432,0.572755837313147,0.460610990012556,0.271,1000
OOD,llama31_8b,7,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.12426470588235294,-0.027745090107037913,-0.22370048236322523,0.995,1000,0.5323179271708683,0.5875742179913316,0.4806750038754349,0.105,1000,0.46768207282913166,0.5230424937337058,0.4103242694599781,0.885,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.5919467787114846,0.6512102312650563,0.536460221068692,0.001,1000,0.4080532212885154,0.46207127279682075,0.3550539093870119,1.0,1000
OOD,llama31_8b,8,math,truthfulqa_binary,math->truthfulqa_binary,-0.036712184873949616,0.07407154302292414,-0.1401797450942826,0.754,1000,0.5086134453781512,0.5678746618041716,0.45469616854269923,0.4,1000,0.4913865546218487,0.550062045740987,0.4324894540942928,0.599,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.5280987394957983,0.5861658647746081,0.4707454970112669,0.17,1000,0.47190126050420167,0.5292413204404381,0.4159760871572434,0.816,1000
OOD,llama31_8b,8,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.06175595238095233,0.043778692323604304,-0.15235018199564818,0.874,1000,0.5053921568627451,0.560573564333336,0.45268896886684945,0.402,1000,0.4946078431372549,0.5481879304302323,0.44421524384739064,0.57,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.5563637955182072,0.616341615754804,0.4981854723249721,0.029,1000,0.4436362044817927,0.5031953764950994,0.38368556731964343,0.967,1000
OOD,llama31_8b,9,math,truthfulqa_binary,math->truthfulqa_binary,0.08940826330532209,0.20772613167705123,-0.024601716456274656,0.063,1000,0.4275210084033613,0.49214661008160376,0.3681261932762796,0.989,1000,0.5724789915966386,0.6303642161188784,0.5121995046326465,0.01,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.48307072829131653,0.5443951084759844,0.42404912911218856,0.691,1000,0.5169292717086835,0.5759726555334446,0.45202077491148007,0.29,1000
OOD,llama31_8b,9,movies,truthfulqa_binary,movies->truthfulqa_binary,0.29642857142857143,0.3884992011097698,0.19835475950652637,0.0,1000,0.24907212885154062,0.29484358746875455,0.20657555723381704,1.0,1000,0.7509278711484594,0.7939943716354515,0.7056432450148691,0.0,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.45449929971988795,0.5161740407422049,0.39114523689687225,0.923,1000,0.545500700280112,0.6071248814965177,0.4853497461110019,0.069,1000
OOD,llama31_8b,10,math,truthfulqa_binary,math->truthfulqa_binary,0.10887605042016807,0.22381553590226308,-0.015580731228024208,0.043,1000,0.43445378151260505,0.4990652214198632,0.3744474000313205,0.976,1000,0.565546218487395,0.6258678223526853,0.5073571729958302,0.017,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.4566701680672269,0.5189512570272694,0.4008663923193845,0.905,1000,0.5433298319327731,0.6044871470049819,0.4857459163470906,0.076,1000
OOD,llama31_8b,10,movies,truthfulqa_binary,movies->truthfulqa_binary,0.17666316526610643,0.29498190341619446,0.06551177511335438,0.002,1000,0.34620098039215685,0.4029770738279135,0.2885532526052291,1.0,1000,0.6537990196078431,0.7133177575510206,0.5939288268825131,0.0,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.4771358543417367,0.5409559032679676,0.41933205072069407,0.767,1000,0.5228641456582633,0.5876371116399338,0.45694943502737356,0.236,1000
OOD,llama31_8b,11,math,truthfulqa_binary,math->truthfulqa_binary,0.14066876750700275,0.256571914979544,0.033153877606651234,0.008,1000,0.4219887955182073,0.48093141763847763,0.3658223174367297,0.997,1000,0.5780112044817927,0.6347108361968556,0.5197763289999284,0.004,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.4373424369747899,0.4914484463276836,0.38356835940883965,0.99,1000,0.5626575630252101,0.622991332208143,0.5061578964941457,0.016,1000
OOD,llama31_8b,11,movies,truthfulqa_binary,movies->truthfulqa_binary,0.298704481792717,0.3993108309805395,0.19592832522599443,0.0,1000,0.24017857142857144,0.28889143868472617,0.19279724688747635,1.0,1000,0.7598214285714285,0.8054783867372033,0.7117464882455796,0.0,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.4611169467787115,0.5142454116792504,0.40237877742161704,0.923,1000,0.5388830532212885,0.5954598373822341,0.4843294251720247,0.087,1000
OOD,llama31_8b,12,math,truthfulqa_binary,math->truthfulqa_binary,0.29429271708683474,0.39254459944123427,0.1905861607311043,0.0,1000,0.37307422969187676,0.4268954744173092,0.3212479525357647,1.0,1000,0.6269257703081232,0.6801515253200441,0.5737484070252545,0.0,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.3326330532212885,0.3806217437572254,0.28367201627964855,1.0,1000,0.6673669467787114,0.7164327939395558,0.6158848359786406,0.0,1000
OOD,llama31_8b,12,movies,truthfulqa_binary,movies->truthfulqa_binary,0.388515406162465,0.4870206164231438,0.284199346886726,0.0,1000,0.2583858543417367,0.3031843565350253,0.2126281378621001,1.0,1000,0.7416141456582633,0.7911060173649549,0.6940345322895798,0.0,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.35309873949579834,0.4071008019818997,0.300033364389109,1.0,1000,0.6469012605042017,0.692575532404395,0.5952795774099852,0.0,1000
OOD,llama31_8b,13,math,truthfulqa_binary,math->truthfulqa_binary,0.28811274509803925,0.3870159161034716,0.1894335709105222,0.0,1000,0.34698879551820727,0.394090132362456,0.2932332736965794,1.0,1000,0.6530112044817927,0.7040220858724409,0.6014611252606195,0.0,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.3648984593837535,0.417890486863133,0.31322512634026267,1.0,1000,0.6351015406162465,0.6842546617141789,0.5824774023017559,0.0,1000
OOD,llama31_8b,13,movies,truthfulqa_binary,movies->truthfulqa_binary,0.5102065826330532,0.5987140610183982,0.41756389414769435,0.0,1000,0.21437324929971988,0.25418912001660193,0.17369488696727226,1.0,1000,0.7856267507002801,0.8251784459677255,0.7418461144961752,0.0,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.2754201680672269,0.32563860327838295,0.22970248306313878,1.0,1000,0.7245798319327731,0.7751907535738294,0.6764873572555793,0.0,1000
OOD,llama31_8b,14,math,truthfulqa_binary,math->truthfulqa_binary,0.3042366946778711,0.39238657503417257,0.2120236992497106,0.0,1000,0.3424719887955182,0.38875950132281895,0.2955111137557197,1.0,1000,0.6575280112044818,0.701113853086761,0.6053194132340308,0.0,1000,Llama-3.1-8B,357,160,459,517,,Math source,TruthfulQA MC0,0.35329131652661067,0.40230205012513987,0.30657516695272635,1.0,1000,0.6467086834733894,0.6961015932319656,0.5992839478269436,0.0,1000
OOD,llama31_8b,14,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3860994397759103,0.4788424931293689,0.278208983121069,0.0,1000,0.2977065826330532,0.3487030950897482,0.24766602396624576,1.0,1000,0.7022934173669467,0.7501149578412198,0.6571060724664685,0.0,1000,Llama-3.1-8B,357,160,459,517,,Movies source,TruthfulQA MC0,0.3161939775910364,0.3650185774111276,0.26813246733323404,1.0,1000,0.6838060224089636,0.7293664516045699,0.6325746167390995,0.0,1000
